id,key,value,type
151456713,gnis:Class,Populated Place,regular
151456713,population,4272,regular
151456713,gnis:County,Macoupin,regular
151456713,gnis:ST_num,17,regular
151456713,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151456713,gnis:ST_alpha,IL,regular
151456713,gnis:County_num,117,regular
151456713,population,4272;2006,census
151466218,ele,151,regular
151466218,name,Dutzow,regular
151466218,is_in,"Warren,Missouri,Mo.,MO,USA",regular
151466218,place,hamlet,regular
151466218,id,717220,gnis
151466218,gnis:Class,Populated Place,regular
151466218,gnis:County,Warren,regular
151466218,gnis:ST_num,29,regular
151466218,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151466218,gnis:ST_alpha,MO,regular
151466218,gnis:County_num,219,regular
151469345,ele,131,regular
151469345,name,Tillman,regular
151469345,is_in,"St. Clair,Illinois,Ill.,IL,USA",regular
151469345,place,hamlet,regular
151469345,id,426554,gnis
151469345,gnis:Class,Populated Place,regular
151469345,gnis:County,St. Clair,regular
151469345,gnis:ST_num,17,regular
151469345,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151469345,gnis:ST_alpha,IL,regular
151469345,gnis:County_num,163,regular
151473713,ele,189,regular
151473713,name,Josephville,regular
151473713,is_in,"St. Charles,Missouri,Mo.,MO,USA",regular
151473713,place,village,regular
151473713,id,756234,gnis
151473713,gnis:Class,Populated Place,regular
151473713,population,283,regular
151473713,gnis:County,St. Charles,regular
151473713,gnis:ST_num,29,regular
151473713,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151473713,gnis:ST_alpha,MO,regular
151473713,gnis:County_num,183,regular
151473713,population,283;2006,census
151478185,ele,150,regular
151478185,name,Howell,regular
151478185,is_in,"St. Charles,Missouri,Mo.,MO,USA",regular
151478185,place,hamlet,regular
151478185,id,756196,gnis
151478185,gnis:Class,Populated Place,regular
151478185,gnis:County,St. Charles,regular
151478185,gnis:ST_num,29,regular
151478185,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151478185,gnis:ST_alpha,MO,regular
151478185,gnis:County_num,183,regular
151481155,ele,198,regular
151481155,name,Newbern,regular
151481155,is_in,"Jersey,Illinois,Ill.,IL,USA",regular
151481155,place,hamlet,regular
151481155,id,414479,gnis
151481155,gnis:Class,Populated Place,regular
151481155,gnis:County,Jersey,regular
151481155,gnis:ST_num,17,regular
151481155,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151481155,gnis:ST_alpha,IL,regular
151481155,gnis:County_num,083,regular
151487125,ele,186,regular
151487125,name,Osage Hills,regular
151487125,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151487125,place,hamlet,regular
151487125,id,756483,gnis
151487125,gnis:Class,Populated Place,regular
151487125,gnis:County,St. Louis,regular
151487125,gnis:ST_num,29,regular
151487125,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151487125,gnis:ST_alpha,MO,regular
151487125,gnis:County_num,189,regular
151491712,ele,162,regular
151491712,name,Keyes Summit,regular
151491712,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151491712,place,hamlet,regular
151491712,id,756245,gnis
151491712,gnis:Class,Populated Place,regular
151491712,gnis:County,St. Louis,regular
151491712,gnis:ST_num,29,regular
151491712,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151491712,gnis:ST_alpha,MO,regular
151491712,gnis:County_num,189,regular
151495471,ele,165,regular
151495471,name,Saint George,regular
151495471,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151495471,place,hamlet,regular
151495471,id,756637,gnis
151495471,gnis:Class,Populated Place,regular
151495471,population,1288,regular
151495471,gnis:County,St. Louis,regular
151495471,gnis:ST_num,29,regular
151495471,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151495471,gnis:ST_alpha,MO,regular
151495471,gnis:County_num,189,regular
151498378,ele,230,regular
151498378,name,Wildwood,regular
151498378,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151498378,place,town,regular
151498378,id,1699796,gnis
151498378,gnis:Class,Populated Place,regular
151498378,population,34549,regular
151498378,gnis:County,St. Louis,regular
151498378,gnis:ST_num,29,regular
151498378,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151498378,gnis:ST_alpha,MO,regular
151498378,gnis:County_num,189,regular
151498378,population,34549;2006,census
151503477,ele,189,regular
151503477,name,Lake Piasa,regular
151503477,is_in,"Jersey,Illinois,Ill.,IL,USA",regular
151503477,place,hamlet,regular
151503477,id,1747829,gnis
151503477,gnis:Class,Populated Place,regular
151503477,gnis:County,Jersey,regular
151503477,gnis:ST_num,17,regular
151503477,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151503477,gnis:ST_alpha,IL,regular
151503477,gnis:County_num,083,regular
151507261,ele,134,regular
151507261,name,Old Monroe,regular
151507261,is_in,"Lincoln,Missouri,Mo.,MO,USA",regular
151507261,place,village,regular
151507261,id,735766,gnis
151507261,gnis:Class,Populated Place,regular
151507261,population,294,regular
151507261,gnis:County,Lincoln,regular
151507261,gnis:ST_num,29,regular
151507261,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151507261,gnis:ST_alpha,MO,regular
151507261,gnis:County_num,113,regular
151507261,population,294;2006,census
151512052,ele,127,regular
151512052,name,Reardon,regular
151512052,is_in,"Jersey,Illinois,Ill.,IL,USA",regular
151512052,place,hamlet,regular
151512052,id,1747848,gnis
151512052,gnis:Class,Populated Place,regular
151512052,gnis:County,Jersey,regular
151512052,gnis:ST_num,17,regular
151512052,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151512052,gnis:ST_alpha,IL,regular
151512052,gnis:County_num,083,regular
151513519,ele,131,regular
151513519,name,Wilkie,regular
151513519,is_in,"St. Charles,Missouri,Mo.,MO,USA",regular
151513519,place,hamlet,regular
151513519,id,756909,gnis
151513519,gnis:Class,Populated Place,regular
151513519,gnis:County,St. Charles,regular
151513519,gnis:ST_num,29,regular
151513519,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151513519,gnis:ST_alpha,MO,regular
151513519,gnis:County_num,183,regular
151519284,ele,147,regular
151519284,name,Byrnesville,regular
151519284,is_in,"Jefferson,Missouri,Mo.,MO,USA",regular
151519284,place,hamlet,regular
151519284,id,715169,gnis
151519284,gnis:Class,Populated Place,regular
151519284,gnis:County,Jefferson,regular
151519284,gnis:ST_num,29,regular
151519284,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151519284,gnis:ST_alpha,MO,regular
151519284,gnis:County_num,099,regular
151523124,ele,142,regular
151523124,name,Pacific,regular
151523124,is_in,"Franklin,Missouri,Mo.,MO,USA",regular
151523124,place,hamlet,regular
151523124,id,731630,gnis
151523124,gnis:Class,Populated Place,regular
151523124,gnis:County,Franklin,regular
151523124,gnis:ST_num,29,regular
151523124,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151523124,gnis:ST_alpha,MO,regular
151523124,gnis:County_num,071,regular
151532568,ele,165,regular
151532568,name,Beechville,regular
151532568,is_in,"Calhoun,Illinois,Ill.,IL,USA",regular
151532568,place,hamlet,regular
151532568,id,422449,gnis
151532568,gnis:Class,Populated Place,regular
151532568,gnis:County,Calhoun,regular
151532568,gnis:ST_num,17,regular
151532568,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151532568,gnis:ST_alpha,IL,regular
151532568,gnis:County_num,013,regular
151541333,ele,125,regular
151541333,name,Washington Park,regular
151541333,is_in,"St. Clair,Illinois,Ill.,IL,USA",regular
151541333,place,village,regular
151541333,id,426568,gnis
151541333,gnis:Class,Populated Place,regular
151541333,population,5675,regular
151541333,gnis:County,St. Clair,regular
151541333,gnis:ST_num,17,regular
151541333,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151541333,gnis:ST_alpha,IL,regular
151541333,gnis:County_num,163,regular
151541333,population,5675;2006,census
151558129,ele,192,regular
151558129,name,Brussells,regular
151558129,is_in,"Lincoln,Missouri,Mo.,MO,USA",regular
151558129,place,hamlet,regular
151558129,id,740701,gnis
151558129,gnis:Class,Populated Place,regular
151558129,gnis:County,Lincoln,regular
151558129,gnis:ST_num,29,regular
151558129,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151558129,gnis:ST_alpha,MO,regular
151558129,gnis:County_num,113,regular
151561560,ele,128,regular
151561560,name,Exermont,regular
151561560,is_in,"St. Clair,Illinois,Ill.,IL,USA",regular
151561560,place,hamlet,regular
151561560,id,426336,gnis
151561560,gnis:Class,Populated Place,regular
151561560,gnis:County,St. Clair,regular
151561560,gnis:ST_num,17,regular
151561560,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151561560,gnis:ST_alpha,IL,regular
151561560,gnis:County_num,163,regular
151572455,ele,188,regular
151572455,name,Sunset Hills,regular
151572455,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151572455,place,village,regular
151572455,id,756773,gnis
151572455,gnis:Class,Populated Place,regular
151572455,population,8301,regular
151572455,gnis:County,St. Louis,regular
151572455,gnis:ST_num,29,regular
151572455,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151572455,gnis:ST_alpha,MO,regular
151572455,gnis:County_num,189,regular
151572455,population,8301;2006,census
151576246,ele,142,regular
151576246,name,House Springs,regular
151576246,is_in,"Jefferson,Missouri,Mo.,MO,USA",regular
151576246,place,hamlet,regular
151576246,id,719892,gnis
151576246,gnis:Class,Populated Place,regular
151576246,gnis:County,Jefferson,regular
151576246,gnis:ST_num,29,regular
151576246,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151576246,gnis:ST_alpha,MO,regular
151576246,gnis:County_num,099,regular
151584351,ele,184,regular
151584351,name,Meacham Park,regular
151584351,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151584351,place,hamlet,regular
151584351,id,756373,gnis
151584351,gnis:Class,Populated Place,regular
151584351,gnis:County,St. Louis,regular
151584351,gnis:ST_num,29,regular
151584351,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151584351,gnis:ST_alpha,MO,regular
151584351,gnis:County_num,189,regular
151587231,ele,168,regular
151587231,name,Cedar Hill,regular
151587231,is_in,"Jefferson,Missouri,Mo.,MO,USA",regular
151587231,place,hamlet,regular
151587231,id,737691,gnis
151587231,gnis:Class,Populated Place,regular
151587231,gnis:County,Jefferson,regular
151587231,gnis:ST_num,29,regular
151587231,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151587231,gnis:ST_alpha,MO,regular
151587231,gnis:County_num,099,regular
151593434,ele,203,regular
151593434,name,Toonerville,regular
151593434,is_in,"St. Charles,Missouri,Mo.,MO,USA",regular
151593434,place,hamlet,regular
151593434,id,756951,gnis
151593434,gnis:Class,Populated Place,regular
151593434,gnis:County,St. Charles,regular
151593434,gnis:ST_num,29,regular
151593434,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151593434,gnis:ST_alpha,MO,regular
151593434,gnis:County_num,183,regular
151598823,ele,137,regular
151598823,name,Boschertown,regular
151598823,is_in,"St. Charles,Missouri,Mo.,MO,USA",regular
151598823,place,hamlet,regular
151598823,id,755804,gnis
151598823,gnis:Class,Populated Place,regular
151598823,gnis:County,St. Charles,regular
151598823,gnis:ST_num,29,regular
151598823,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151598823,gnis:ST_alpha,MO,regular
151598823,gnis:County_num,183,regular
151603123,ele,148,regular
151603123,name,Democrat Spring,regular
151603123,is_in,"Jersey,Illinois,Ill.,IL,USA",regular
151603123,place,hamlet,regular
151603123,id,422616,gnis
151603123,gnis:Class,Populated Place,regular
151603123,gnis:County,Jersey,regular
151603123,gnis:ST_num,17,regular
151603123,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151603123,gnis:ST_alpha,IL,regular
151603123,gnis:County_num,083,regular
151616692,ele,148,regular
151616692,name,Dutch Hollow,regular
151616692,is_in,"St. Clair,Illinois,Ill.,IL,USA",regular
151616692,place,hamlet,regular
151616692,id,426321,gnis
151616692,gnis:Class,Populated Place,regular
151616692,gnis:County,St. Clair,regular
151616692,gnis:ST_num,17,regular
151616692,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151616692,gnis:ST_alpha,IL,regular
151616692,gnis:County_num,163,regular
151618601,ele,170,regular
151618601,name,Brickeys,regular
151618601,is_in,"Ste. Genevieve,Missouri,Mo.,MO,USA",regular
151618601,place,hamlet,regular
151618601,id,740692,gnis
151618601,gnis:Class,Populated Place,regular
151618601,gnis:County,Ste. Genevieve,regular
151618601,gnis:ST_num,29,regular
151618601,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151618601,gnis:ST_alpha,MO,regular
151618601,gnis:County_num,186,regular
151629018,ele,186,regular
151629018,name,Uplands Park,regular
151629018,is_in,"St. Louis,Missouri,Mo.,MO,USA",regular
151629018,place,village,regular
151629018,id,756829,gnis
151629018,gnis:Class,Populated Place,regular
151629018,population,444,regular
151629018,gnis:County,St. Louis,regular
151629018,gnis:ST_num,29,regular
151629018,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151629018,gnis:ST_alpha,MO,regular
151629018,gnis:County_num,189,regular
151629018,population,444;2006,census
151636352,ele,132,regular
151636352,name,Foley,regular
151636352,is_in,"Lincoln,Missouri,Mo.,MO,USA",regular
151636352,place,village,regular
151636352,id,718049,gnis
151636352,gnis:Class,Populated Place,regular
151636352,population,205,regular
151636352,gnis:County,Lincoln,regular
151636352,gnis:ST_num,29,regular
151636352,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151636352,gnis:ST_alpha,MO,regular
